"","Experiment","CO2_level","Salinity","Salinity_se","Temp","Temp_se","pCO2","pCO2_se","pH_m","pH_m_se","pH_c","pH_c_se","TA_umolkg","TA_umolkg_se","DIC_umolkg","DIC_umolkg_se","fCO2","fCO2_se","HCO3","HCO3_se","CO3","CO3_se","OmegaA","OmegaA_se","OmegaC","OmegaC_se"
"1","exp1","amb",27.57,0.962711448635226,23.7833333333333,0.0792324288266981,680.025772757338,62.2759470424636,7.94166666666667,0.0699245625259425,7.85176139263478,0.0415941867246121,2135.3,58.9751868726727,1989.03333333333,36.8347179226941,677.822569806656,62.0741560882048,1850.47476699208,24.8344847261807,117.861758865565,15.0583865441219,1.92264982118713,0.24021715721909,2.98454806055871,0.362464103126228
"2","exp1","med",27.9633333333333,1.0317094767639,23.7666666666667,0.0843274042711567,1683.00058623114,186.37353924929,7.41333333333333,0.0601479656994132,7.50308630039094,0.0500262229748304,2177.61666666667,67.7352267615932,2145.71666666667,60.4132845030333,1677.53915607429,185.765685852639,2035.85225309597,56.9583957696709,58.7963554926031,7.61085162188436,0.95814438935313,0.122290210468689,1.48616465107592,0.186313880858439
"3","exp1","high",27.72,1.02085585009181,23.8166666666667,0.0542627353203321,3609.13291144485,219.449214642363,7.125,0.0752218939759784,7.1748211783707,0.0286559908783598,2161.85,63.5241253383312,2232.2,59.1189027863903,3597.40530795533,218.734085808954,2095.03259652731,57.9222735789465,27.7335318962321,2.87631419699602,0.452441934611567,0.0456530297846433,0.702383559815579,0.0685762740141552
"4","exp2","amb",27.88,0.756240702422186,22.4333333333333,0.120185042515467,441.659760902394,40.9434207363262,8.07666666666667,0.00881917103688178,8.00307103077848,0.0384677618143881,2097.03333333333,32.0058501596887,1920.83333333333,27.3670320722662,440.205802028889,40.8104156750787,1741.98588257529,15.5713642489958,145.979725854668,14.3191955119202,2.36674513524302,0.225891073809671,3.68830863946901,0.344444760133939
"5","exp2","med",28.0466666666667,0.800777400058496,22.3333333333333,0.0666666666666664,2299.17211189227,243.003693435256,7.39333333333333,0.0560753461375358,7.35489920751332,0.0415015984496012,2129.56666666667,40.2280720116908,2136.96666666667,43.051648568254,2291.57684153963,242.204515607227,2037.0691875481,44.6520945981926,38.1381440370702,2.009386881217,0.618072146078611,0.0338782775831729,0.963564192094384,0.0559822444238444
"6","exp2","high",28.1033333333333,0.777610299428819,22.2333333333333,0.284800124843918,4530.86463230454,430.955286391646,7.09,0.0360555127546399,7.07008280979194,0.0357931312320629,2139.76666666667,46.7014037381224,2217.13333333333,44.49031105508,4515.84208925616,429.541768080641,2090.74358167323,48.3413808251711,20.2422685742623,0.742482876173666,0.327793421373689,0.0124912243215351,0.510993039128241,0.0211620681784786
